borehole_id,x,y,z_top,z_bottom,formation_id,formation_name,thickness,density,in_fault_zone,in_fold_zone,fault_displacement,layer_repeat,color,enhanced_color
ZK050,72.87721406968566,147.102284293974,44.52053705968035,34.425531011430465,6,粗砂,10.095006048249886,1.5845075398163724,False,False,0.0,1,#00CED1,#00CED1
ZK050,72.87721406968566,147.102284293974,55.46705719183767,40.94440656535924,7,砾砂,14.52265062647843,1.6633361314843653,False,False,0.0,1,#1E90FF,#1E90FF
ZK050,72.87721406968566,147.102284293974,70.63558230958519,60.95586473871187,8,卵石层,9.679717570873322,1.607889609659851,False,False,0.0,1,#9932CC,#9932CC
ZK050,72.87721406968566,147.102284293974,79.29489786216152,54.12135743892526,9,强风化岩,25.17354042323626,1.7203112646430805,False,False,0.0,1,#DC143C,#DC143C
ZK050,72.87721406968566,147.102284293974,106.95639410849914,84.64845061324189,10,中风化岩,22.30794349525725,1.6007964282647331,False,False,0.0,1,#708090,#708090
ZK050,72.87721406968566,147.102284293974,131.61678930786815,86.07783930785602,11,微风化岩,45.53895000001212,1.4709635515457165,False,False,0.0,1,#2F4F4F,#2F4F4F
ZK050,72.87721406968566,147.102284293974,175.65734297234508,135.39105119143255,12,基岩,40.266291780912525,1.489464668244721,False,False,0.0,1,#000000,#000000
ZK051,78.28626711806083,622.7693701374023,2.4127520220600527,-1.2912123251001313,1,填土,3.703964347160184,1.6559449075995039,False,False,0.0,1,#8B4513,#8B4513
ZK051,78.28626711806083,622.7693701374023,7.143052525032958,-1.4247436770699138,2,粘土,8.567796202102873,1.4844374518331138,False,False,0.0,1,#FF0000,#FF0000
ZK051,78.28626711806083,622.7693701374023,14.102337080435829,1.8673715772026362,3,粉质粘土,12.234965503233193,1.688991633256517,False,False,0.0,1,#FF8C00,#FF8C00
ZK051,78.28626711806083,622.7693701374023,27.548021586806264,20.79805682708521,4,细砂,6.749964759721053,1.6335238687069948,False,False,0.0,1,#FFD700,#FFD700
ZK051,78.28626711806083,622.7693701374023,34.19988017989873,27.042356584820052,5,中砂,7.1575235950786755,1.6015378981372106,False,False,0.0,1,#32CD32,#32CD32
ZK051,78.28626711806083,622.7693701374023,41.45072457861192,31.158493267952373,6,粗砂,10.292231310659545,1.5141550059625315,False,False,0.0,1,#00CED1,#00CED1
ZK051,78.28626711806083,622.7693701374023,53.00284971793867,36.950733742193435,7,砾砂,16.052115975745238,1.5222460960155024,False,False,0.0,1,#1E90FF,#1E90FF
ZK051,78.28626711806083,622.7693701374023,69.3397440963715,47.40484619140017,8,卵石层,21.934897904971336,1.7027421535338774,False,False,0.0,1,#9932CC,#9932CC
ZK051,78.28626711806083,622.7693701374023,92.10324443675009,72.08114726409792,9,强风化岩,20.022097172652167,1.6944971665388733,False,False,0.0,1,#DC143C,#DC143C
ZK051,78.28626711806083,622.7693701374023,113.5409894933059,85.57733733386966,10,中风化岩,27.963652159436236,1.5934452393218996,False,False,0.0,1,#708090,#708090
ZK051,78.28626711806083,622.7693701374023,142.81736693476634,87.00960296756604,11,微风化岩,55.8077639672003,1.4671903737566252,False,False,0.0,1,#2F4F4F,#2F4F4F
ZK051,78.28626711806083,622.7693701374023,196.73994831176276,138.90629309304262,12,基岩,57.83365521872014,1.6191506938792732,False,False,0.0,1,#000000,#000000
ZK052,332.920382968694,507.7136220482325,-0.0686899454099511,-3.130223511789186,1,填土,3.061533566379235,1.7058484543530326,False,False,0.0,1,#8B4513,#8B4513
ZK052,332.920382968694,507.7136220482325,4.263547602389187,-4.224379462176592,2,粘土,8.48792706456578,1.5561890175756405,False,False,0.0,1,#FF0000,#FF0000
ZK052,332.920382968694,507.7136220482325,13.944082720141836,1.4408856289833876,3,粉质粘土,12.503197091158448,1.5875024213641735,False,False,0.0,1,#FF8C00,#FF8C00
ZK052,332.920382968694,507.7136220482325,26.55624551002848,24.302583578521418,4,细砂,2.253661931507061,1.4558517938390223,False,False,0.0,1,#FFD700,#FFD700
ZK052,332.920382968694,507.7136220482325,27.888452468223417,18.516810165170643,5,中砂,9.371642303052774,1.4583502364920533,False,False,0.0,1,#32CD32,#32CD32
ZK052,332.920382968694,507.7136220482325,38.84456704740144,27.880274674724973,6,粗砂,10.964292372676468,1.5603337840178084,False,False,0.0,1,#00CED1,#00CED1
ZK052,332.920382968694,507.7136220482325,50.25836087794985,36.521274302166916,7,砾砂,13.737086575782932,1.810380609212741,False,False,0.0,1,#1E90FF,#1E90FF
ZK052,332.920382968694,507.7136220482325,65.23116338878825,48.705470096708744,8,卵石层,16.525693292079502,1.697094133137686,False,False,0.0,1,#9932CC,#9932CC
ZK052,332.920382968694,507.7136220482325,81.14972513322708,44.13282594117526,9,强风化岩,37.01689919205182,1.5582036496161356,False,False,0.0,1,#DC143C,#DC143C
ZK052,332.920382968694,507.7136220482325,120.21869276498924,78.74736588734761,10,中风化岩,41.47132687764163,1.7075175935668458,False,False,0.0,1,#708090,#708090
ZK052,332.920382968694,507.7136220482325,162.9279570925022,142.29935479987873,11,微风化岩,20.62860229262347,1.5238592456715196,False,False,0.0,1,#2F4F4F,#2F4F4F
ZK052,332.920382968694,507.7136220482325,182.36033675360991,129.4759420814815,12,基岩,52.88439467212842,1.5121517163451932,False,False,0.0,1,#000000,#000000
ZK053,866.8098265334837,274.36300623398745,0.689198505725173,-1.0395193071959243,1,填土,1.7287178129210974,1.6119018406053975,False,False,0.0,1,#8B4513,#8B4513
ZK053,866.8098265334837,274.36300623398745,3.527948840192285,-0.8112853432474214,2,粘土,4.339234183439706,1.5781964121801781,False,False,0.0,1,#FF0000,#FF0000
ZK053,866.8098265334837,274.36300623398745,10.279978330762876,7.779688931698513,3,粉质粘土,2.5002893990643633,1.3590111832893192,False,False,0.0,1,#FF8C00,#FF8C00
ZK053,866.8098265334837,274.36300623398745,12.516307244377524,-2.135516994624998,4,细砂,14.651824239002522,1.653806172018181,False,False,0.0,1,#FFD700,#FFD700
ZK053,866.8098265334837,274.36300623398745,29.671020220618995,19.79606262778868,5,中砂,9.874957592830317,1.6216316881568502,False,False,0.0,1,#32CD32,#32CD32
ZK053,866.8098265334837,274.36300623398745,37.304607040745786,26.775937282561003,6,粗砂,10.528669758184783,1.612075680618947,False,False,0.0,1,#00CED1,#00CED1
ZK053,866.8098265334837,274.36300623398745,48.81904448311121,31.247792141007082,7,砾砂,17.57125234210413,1.6192234764195232,False,False,0.0,1,#1E90FF,#1E90FF
ZK053,866.8098265334837,274.36300623398745,66.38576242971337,43.089153804370994,8,卵石层,23.296608625342373,1.3838439666680808,False,False,0.0,1,#9932CC,#9932CC
ZK053,866.8098265334837,274.36300623398745,91.91326974460537,64.99646734176261,9,强风化岩,26.916802402842762,1.464855423510803,False,False,0.0,1,#DC143C,#DC143C
ZK053,866.8098265334837,274.36300623398745,119.01836936542966,82.98639028993362,10,中风化岩,36.03197907549604,1.3726503740884697,False,False,0.0,1,#708090,#708090
ZK053,866.8098265334837,274.36300623398745,154.4775532728545,129.30858391312563,11,微风化岩,25.168969359728862,1.5820375999764764,False,False,0.0,1,#2F4F4F,#2F4F4F
ZK053,866.8098265334837,274.36300623398745,179.74534860973287,140.89236258125263,12,基岩,38.852986028480245,1.7671482891182093,False,False,0.0,1,#000000,#000000
ZK054,419.3446307320668,729.9960246887438,-1.8164974524333448,-4.674073100621838,1,填土,2.857575648188493,1.6230700905718685,False,True,0.0,1,#8B4513,#8B4513
ZK054,419.3446307320668,729.9960246887438,0.8701750387887329,-5.399264005842656,2,粘土,6.269439044631389,1.5624803619676064,False,True,0.0,1,#FF0000,#FF0000
ZK054,419.3446307320668,729.9960246887438,8.182899975560796,0.4138361615021448,2,粘土,7.769063814058651,1.7412994755626832,False,True,0.0,2,#FF0000,#FF0000
ZK054,419.3446307320668,729.9960246887438,15.689109037232088,1.4420407288681836,3,粉质粘土,14.247068308363904,1.7580540686568376,False,True,0.0,1,#FF8C00,#FF8C00
ZK054,419.3446307320668,729.9960246887438,30.571743015406145,21.10864687916415,4,细砂,9.463096136241994,1.6466358374446335,False,True,0.0,1,#FFD700,#FFD700
ZK054,419.3446307320668,729.9960246887438,40.692907987112605,26.11541350962721,5,中砂,14.577494477485395,1.4910919883852196,False,True,0.0,1,#32CD32,#32CD32
ZK054,419.3446307320668,729.9960246887438,54.23869246112247,44.5173328150795,6,粗砂,9.72135964604297,1.6184740578895724,False,True,0.0,1,#00CED1,#00CED1
ZK054,419.3446307320668,729.9960246887438,66.29233891967252,57.564358632713294,7,砾砂,8.727980286959223,1.5819608318237592,False,True,0.0,1,#1E90FF,#1E90FF
ZK054,419.3446307320668,729.9960246887438,74.23199324618481,56.81626566058611,7,砾砂,17.415727585598702,1.5916966396507228,False,True,0.0,2,#1E90FF,#1E90FF
ZK054,419.3446307320668,729.9960246887438,91.47927867702658,77.5149674242049,8,卵石层,13.964311252821688,1.5570755579701339,False,True,0.0,1,#9932CC,#9932CC
ZK054,419.3446307320668,729.9960246887438,107.22369370564465,69.68017374304326,9,强风化岩,37.543519962601394,1.6331843863258517,False,True,0.0,1,#DC143C,#DC143C
ZK054,419.3446307320668,729.9960246887438,143.60188927215594,115.94588429258141,10,中风化岩,27.656004979574533,1.6189706167610396,False,True,0.0,1,#708090,#708090
ZK054,419.3446307320668,729.9960246887438,173.92396546982408,137.7767900240907,11,微风化岩,36.14717544573338,1.5418853954549985,False,True,0.0,1,#2F4F4F,#2F4F4F
ZK054,419.3446307320668,729.9960246887438,210.59452542597734,145.76045661360232,12,基岩,64.83406881237502,1.5358513090955692,False,True,0.0,1,#000000,#000000
ZK055,255.91834894246023,119.2819188459137,-0.6325111118940148,-3.3837791570011877,1,填土,2.7512680451071727,1.5809096208272702,True,False,0.0,1,#8B4513,#8B4513
ZK055,255.91834894246023,119.2819188459137,-0.4788641344447484,-8.260799383369257,2,粘土,7.781935248924508,1.5043563623181992,True,False,0.0,1,#FF0000,#FF0000
ZK055,255.91834894246023,119.2819188459137,10.58046010088689,-0.38006997940859755,3,粉质粘土,10.960530080295488,1.635561334878566,True,False,0.0,1,#FF8C00,#FF8C00
ZK055,255.91834894246023,119.2819188459137,20.556165558069765,9.68317446795312,4,细砂,10.872991090116644,1.4749592266030283,True,False,0.0,1,#FFD700,#FFD700
ZK055,255.91834894246023,119.2819188459137,32.459823095003564,21.11881895510011,7,砾砂,11.341004139903454,1.6265878229652049,True,False,0.0,1,#1E90FF,#1E90FF
ZK055,255.91834894246023,119.2819188459137,44.704736768040696,32.191366027736066,8,卵石层,12.51337074030463,1.8099721789166516,True,False,0.0,1,#9932CC,#9932CC
ZK055,255.91834894246023,119.2819188459137,50.84122166447096,32.32337586894694,9,强风化岩,18.517845795524018,1.443365026703591,True,False,6.185026235981516,1,#DC143C,#DC143C
ZK055,255.91834894246023,119.2819188459137,62.65617571820899,48.33379990482394,10,中风化岩,14.322375813385051,1.4133460048639384,True,False,12.542649733470228,1,#708090,#708090
ZK055,255.91834894246023,119.2819188459137,79.15544835053083,42.69233335590069,11,微风化岩,36.46311499463014,1.4420384492594125,True,False,12.875490858587792,1,#2F4F4F,#2F4F4F
ZK055,255.91834894246023,119.2819188459137,119.93875635935716,63.39423940419695,12,基岩,56.544516955160205,1.6014273067836435,True,False,7.403989128935069,1,#000000,#000000
ZK056,310.77630762239124,195.09915852860397,-1.5900242612795499,-3.73147878382257,1,填土,2.14145452254302,1.6686318456956701,False,False,0.0,1,#8B4513,#8B4513
ZK056,310.77630762239124,195.09915852860397,2.0428795546627345,-6.211267132813827,2,粘土,8.254146687476561,1.7976440584515487,False,False,0.0,1,#FF0000,#FF0000
ZK056,310.77630762239124,195.09915852860397,11.829825836635436,5.4610956387952205,3,粉质粘土,6.3687301978402155,1.6104355937523214,False,False,0.0,1,#FF8C00,#FF8C00
ZK056,310.77630762239124,195.09915852860397,15.751029833768035,4.795558051222111,4,细砂,10.955471782545924,1.5810879609222968,False,False,0.0,1,#FFD700,#FFD700
ZK056,310.77630762239124,195.09915852860397,28.40926612167542,15.644315785902041,5,中砂,12.764950335773378,1.7511154930247348,False,False,0.0,1,#32CD32,#32CD32
ZK056,310.77630762239124,195.09915852860397,41.78967662998028,37.27249828610402,6,粗砂,4.51717834387626,1.474760655558688,False,False,0.0,1,#00CED1,#00CED1
ZK056,310.77630762239124,195.09915852860397,47.70583131179989,34.396756534350004,7,砾砂,13.309074777449887,1.5579238206318948,False,False,0.0,1,#1E90FF,#1E90FF
ZK056,310.77630762239124,195.09915852860397,60.826966845948974,56.8897216717355,8,卵石层,3.937245174213473,1.643673855173351,False,False,0.0,1,#9932CC,#9932CC
ZK056,310.77630762239124,195.09915852860397,66.3010460651881,38.26883540297537,9,强风化岩,28.032210662212734,1.492894632035095,False,False,0.0,1,#DC143C,#DC143C
ZK056,310.77630762239124,195.09915852860397,94.78998204805666,58.66803709900261,10,中风化岩,36.12194494905405,1.4221412415993484,False,False,0.0,1,#708090,#708090
ZK056,310.77630762239124,195.09915852860397,129.71523965362508,91.3588954814758,11,微风化岩,38.35634417214928,1.5918477326898355,False,False,0.0,1,#2F4F4F,#2F4F4F
ZK056,310.77630762239124,195.09915852860397,168.58853509266842,113.37338783959339,12,基岩,55.21514725307503,1.5324291920838389,False,False,0.0,1,#000000,#000000
ZK057,886.7278871083157,777.3083416079753,-1.032281809992102,-4.063018985731325,1,填土,3.0307371757392225,1.4914174871114816,False,False,0.0,1,#8B4513,#8B4513
ZK057,886.7278871083157,777.3083416079753,2.4369072694512663,-7.193588609644342,2,粘土,9.630495879095609,1.6666312500909213,False,False,0.0,1,#FF0000,#FF0000
ZK057,886.7278871083157,777.3083416079753,11.990390454914936,-1.6749381993592896,3,粉质粘土,13.665328654274225,1.5322435347664345,False,False,0.0,1,#FF8C00,#FF8C00
ZK057,886.7278871083157,777.3083416079753,26.900360306840078,6.526867993126902,4,细砂,20.373492313713175,1.5535595737690613,False,False,0.0,1,#FFD700,#FFD700
ZK057,886.7278871083157,777.3083416079753,49.53840866097553,38.152225981219836,5,中砂,11.386182679755692,1.5748461113955505,False,False,0.0,1,#32CD32,#32CD32
ZK057,886.7278871083157,777.3083416079753,62.06357069314713,55.497595160407066,6,粗砂,6.565975532740062,1.773889966379758,False,False,0.0,1,#00CED1,#00CED1
ZK057,886.7278871083157,777.3083416079753,67.79249450675371,52.26860552393924,7,砾砂,15.52388898281447,1.5191734278359075,False,False,0.0,1,#1E90FF,#1E90FF
ZK057,886.7278871083157,777.3083416079753,84.25357945226888,70.73797924767433,8,卵石层,13.515600204594548,1.6418398220888684,False,False,0.0,1,#9932CC,#9932CC
ZK057,886.7278871083157,777.3083416079753,98.39711564413382,62.8851261970356,9,强风化岩,35.511989447098216,1.4496919698240183,False,False,0.0,1,#DC143C,#DC143C
ZK057,886.7278871083157,777.3083416079753,132.7605943713815,93.29306581187522,10,中风化岩,39.46752855950628,1.5616028728047648,False,False,0.0,1,#708090,#708090
ZK057,886.7278871083157,777.3083416079753,175.72185104798612,138.09474888234334,11,微风化岩,37.62710216564278,1.9109918556005363,False,False,0.0,1,#2F4F4F,#2F4F4F
ZK057,886.7278871083157,777.3083416079753,211.67008910512456,152.56924321808182,12,基岩,59.10084588704274,1.653450564848055,False,False,0.0,1,#000000,#000000
ZK058,620.0633808593811,834.3145311689459,1.1608365586737035,-2.638053324612749,1,填土,3.7988898832864524,1.7795211355912324,False,False,0.0,1,#8B4513,#8B4513
ZK058,620.0633808593811,834.3145311689459,6.278137156608742,-2.274032665450624,2,粘土,8.552169822059366,1.6665924252054463,False,False,0.0,1,#FF0000,#FF0000
ZK058,620.0633808593811,834.3145311689459,15.671504390046325,2.153792591834285,3,粉质粘土,13.51771179821204,1.5382746813453079,False,False,0.0,1,#FF8C00,#FF8C00
ZK058,620.0633808593811,834.3145311689459,27.750121454817062,15.262479347574198,4,细砂,12.487642107242864,1.6439501230620228,False,False,0.0,1,#FFD700,#FFD700
ZK058,620.0633808593811,834.3145311689459,42.2956906611835,29.95888115064716,5,中砂,12.336809510536341,1.7674492433347537,False,False,0.0,1,#32CD32,#32CD32
ZK058,620.0633808593811,834.3145311689459,55.34346896116047,47.35689940635018,6,粗砂,7.986569554810288,1.4908299123860687,False,False,0.0,1,#00CED1,#00CED1
ZK058,620.0633808593811,834.3145311689459,63.856834617944024,53.25039354685187,7,砾砂,10.606441071092156,1.6849102110743144,False,False,0.0,1,#1E90FF,#1E90FF
ZK058,620.0633808593811,834.3145311689459,74.19613867961235,57.78356019699893,8,卵石层,16.41257848261342,1.4482126253319192,False,False,0.0,1,#9932CC,#9932CC
ZK058,620.0633808593811,834.3145311689459,92.0706995776036,69.74841858365318,9,强风化岩,22.32228099395043,1.6575205016106567,False,False,0.0,1,#DC143C,#DC143C
ZK058,620.0633808593811,834.3145311689459,114.05237109521521,79.54637960278433,10,中风化岩,34.50599149243088,1.6007063158628176,False,False,0.0,1,#708090,#708090
ZK058,620.0633808593811,834.3145311689459,149.70741732066767,121.64078928513885,11,微风化岩,28.066628035528822,1.6420972944389391,False,False,0.0,1,#2F4F4F,#2F4F4F
ZK058,620.0633808593811,834.3145311689459,177.04918209332638,119.66889937343437,12,基岩,57.38028271989201,1.3846657080128757,False,False,0.0,1,#000000,#000000
ZK059,773.304869209203,217.91305299743226,-0.9575769623166931,-4.945014402895019,1,填土,3.987437440578326,1.513722423595688,False,False,0.0,1,#8B4513,#8B4513
ZK059,773.304869209203,217.91305299743226,3.6166852943509076,-6.047664094242678,2,粘土,9.664349388593585,1.7059936384046623,False,False,0.0,1,#FF0000,#FF0000
ZK059,773.304869209203,217.91305299743226,14.8566166460641,0.6353952275879895,3,粉质粘土,14.22122141847611,1.4634044288799466,False,False,0.0,1,#FF8C00,#FF8C00
ZK059,773.304869209203,217.91305299743226,29.15551927257359,8.701771338334787,4,细砂,20.4537479342388,1.5630722860753798,False,False,0.0,1,#FFD700,#FFD700
ZK059,773.304869209203,217.91305299743226,48.07178144268021,37.64161604065346,5,中砂,10.430165402026752,1.6408652811480673,False,False,0.0,1,#32CD32,#32CD32
ZK059,773.304869209203,217.91305299743226,59.42551179176175,53.89600341139872,6,粗砂,5.529508380363026,1.4477640813782109,False,False,0.0,1,#00CED1,#00CED1
ZK059,773.304869209203,217.91305299743226,66.17842706427552,50.1727489143118,7,砾砂,16.00567814996372,1.75337277099165,False,False,0.0,1,#1E90FF,#1E90FF
ZK059,773.304869209203,217.91305299743226,81.6060106503391,66.4993385508215,8,卵石层,15.106672099517596,1.4883475560051342,False,False,0.0,1,#9932CC,#9932CC
ZK059,773.304869209203,217.91305299743226,98.76414252951298,64.49555537946094,9,强风化岩,34.26858715005204,1.54517127035094,False,False,0.0,1,#DC143C,#DC143C
ZK059,773.304869209203,217.91305299743226,134.1904105936692,102.75024656099413,10,中风化岩,31.440164032675085,1.7117398815902463,False,False,0.0,1,#708090,#708090
ZK059,773.304869209203,217.91305299743226,165.26902324438768,115.05978133051194,11,微风化岩,50.20924191387574,1.4673952313917962,False,False,0.0,1,#2F4F4F,#2F4F4F
ZK059,773.304869209203,217.91305299743226,216.59831431063537,172.8002917274845,12,基岩,43.79802258315087,1.503624107378939,False,False,0.0,1,#000000,#000000
ZK060,853.30309864098,535.4080177240857,0.4051163244378004,-1.7334478521566612,1,填土,2.1385641765944614,1.595134764842955,False,False,0.0,1,#8B4513,#8B4513
ZK060,853.30309864098,535.4080177240857,1.9413972847823069,-6.1373155042055005,2,粘土,8.078712788987808,1.5769599285794234,False,False,0.0,1,#FF0000,#FF0000
ZK060,853.30309864098,535.4080177240857,12.16880381959497,3.4960431389608657,3,粉质粘土,8.672760680634104,1.7035249334723754,False,False,0.0,1,#FF8C00,#FF8C00
ZK060,853.30309864098,535.4080177240857,19.52185522891188,12.829700608983298,4,细砂,6.69215461992858,1.450347074490992,False,False,0.0,1,#FFD700,#FFD700
ZK060,853.30309864098,535.4080177240857,27.560082739242507,19.5101545424632,5,中砂,8.049928196779305,1.455035478030147,False,False,0.0,1,#32CD32,#32CD32
ZK060,853.30309864098,535.4080177240857,35.18949153373067,29.40195508523142,6,粗砂,5.787536448499246,1.6207267329398944,False,False,0.0,1,#00CED1,#00CED1
ZK060,853.30309864098,535.4080177240857,41.75924780097416,29.50960818764366,7,砾砂,12.249639613330498,1.61768208721394,False,False,0.0,1,#1E90FF,#1E90FF
ZK060,853.30309864098,535.4080177240857,54.958969857315864,39.9110423140871,8,卵石层,15.047927543228766,1.7673452090298538,False,False,0.0,1,#9932CC,#9932CC
ZK060,853.30309864098,535.4080177240857,69.47897127394309,34.42551338551547,9,强风化岩,35.053457888427616,1.6829732417879175,False,False,0.0,1,#DC143C,#DC143C
ZK060,853.30309864098,535.4080177240857,105.18374711054568,67.88117812012135,10,中风化岩,37.302568990424334,1.681877764375486,False,False,0.0,1,#708090,#708090
ZK060,853.30309864098,535.4080177240857,143.01203458347823,91.8637494401464,11,微风化岩,51.14828514333182,1.5082497178985736,False,False,0.0,1,#2F4F4F,#2F4F4F
ZK060,853.30309864098,535.4080177240857,196.0543598438801,130.78943784122757,12,基岩,65.26492200265253,1.6551476275239525,False,False,0.0,1,#000000,#000000
ZK061,776.6961396476563,856.4821699311439,-0.4453197383451522,-3.7518500331055997,1,填土,3.3065302947604476,1.4673527871688918,False,False,0.0,1,#8B4513,#8B4513
ZK061,776.6961396476563,856.4821699311439,4.1401046279149245,-6.373457867976551,2,粘土,10.513562495891476,1.5770609255931973,False,False,0.0,1,#FF0000,#FF0000
ZK061,776.6961396476563,856.4821699311439,12.452969628822904,0.6094866481528081,3,粉质粘土,11.843482980670096,1.6514254756017837,False,False,0.0,1,#FF8C00,#FF8C00
ZK061,776.6961396476563,856.4821699311439,26.26536909504941,8.691110607335762,4,细砂,17.57425848771365,1.7124353359870503,False,False,0.0,1,#FFD700,#FFD700
ZK061,776.6961396476563,856.4821699311439,44.966424525655974,35.9686562185958,5,中砂,8.997768307060177,1.4980335661307884,False,False,0.0,1,#32CD32,#32CD32
ZK061,776.6961396476563,856.4821699311439,53.725232648919715,45.78175781101788,6,粗砂,7.943474837901832,1.6225307922040944,False,False,0.0,1,#00CED1,#00CED1
ZK061,776.6961396476563,856.4821699311439,62.211589149052706,51.5418860928528,7,砾砂,10.669703056199907,1.6826047171441507,False,False,0.0,1,#1E90FF,#1E90FF
ZK061,776.6961396476563,856.4821699311439,71.9061877001856,56.264714581271974,8,卵石层,15.641473118913623,1.7749583904205422,False,False,0.0,1,#9932CC,#9932CC
ZK061,776.6961396476563,856.4821699311439,88.36197522473228,53.00106963455363,9,强风化岩,35.360905590178646,1.6689707805245195,False,False,0.0,1,#DC143C,#DC143C
ZK061,776.6961396476563,856.4821699311439,125.7786307253476,100.30540366030968,10,中风化岩,25.473227065037918,1.6294224129013495,False,False,0.0,1,#708090,#708090
ZK061,776.6961396476563,856.4821699311439,150.70460490946806,118.16588681278944,11,微风化岩,32.53871809667862,1.530945894768374,False,False,0.0,1,#2F4F4F,#2F4F4F
ZK061,776.6961396476563,856.4821699311439,183.69526646350263,147.43814519572126,12,基岩,36.25712126778137,1.5932821709950646,False,False,0.0,1,#000000,#000000
ZK062,336.2031274746775,149.04673207490907,3.3423800527372993,1.4577272448970404,1,填土,1.884652807840259,1.7487246155335927,True,False,0.0,1,#8B4513,#8B4513
ZK062,336.2031274746775,149.04673207490907,5.284385295400315,-0.0019124811692030896,2,粘土,5.286297776569518,1.6499685110302935,True,False,0.0,1,#FF0000,#FF0000
ZK062,336.2031274746775,149.04673207490907,10.907233839350544,-0.052132700896966214,3,粉质粘土,10.95936654024751,1.6742682418359722,True,False,0.0,1,#FF8C00,#FF8C00
ZK062,336.2031274746775,149.04673207490907,21.05298268935467,7.316886459704304,4,细砂,13.736096229650368,1.6869156064389275,True,False,0.0,1,#FFD700,#FFD700
ZK062,336.2031274746775,149.04673207490907,37.7100703341434,29.606471926591258,6,粗砂,8.103598407552145,1.5790686180420639,True,False,0.0,1,#00CED1,#00CED1
ZK062,336.2031274746775,149.04673207490907,47.99421224350383,35.304035465937716,7,砾砂,12.690176777566116,1.5214013967365019,True,False,0.0,1,#1E90FF,#1E90FF
ZK062,336.2031274746775,149.04673207490907,59.12433512205546,50.69044780767977,8,卵石层,8.433887314375696,1.6721562505126144,True,False,0.0,1,#9932CC,#9932CC
ZK062,336.2031274746775,149.04673207490907,57.905192309585736,39.29039055265435,9,强风化岩,18.614801756931385,1.683070985049609,True,False,11.30247219456158,1,#DC143C,#DC143C
ZK062,336.2031274746775,149.04673207490907,79.58570761389242,62.91043975003373,10,中风化岩,16.675267863858693,1.5233343412216653,True,False,9.276013337033373,1,#708090,#708090
ZK062,336.2031274746775,149.04673207490907,95.4648668035324,72.08114674516446,11,微风化岩,23.383720058367942,1.5309613373861324,True,False,9.439194545063778,1,#2F4F4F,#2F4F4F
ZK062,336.2031274746775,149.04673207490907,117.52411340375288,77.47499731164739,12,基岩,40.04911609210549,1.7443632003468814,True,False,9.91095729383165,1,#000000,#000000
ZK063,255.1416462877475,434.3970097636307,-1.386150170769726,-3.255293965918396,1,填土,1.86914379514867,1.5721037069668193,False,False,0.0,1,#8B4513,#8B4513
ZK063,255.1416462877475,434.3970097636307,0.9601603336826775,-6.3684152619273195,2,粘土,7.328575595609997,1.6340051294568891,False,False,0.0,1,#FF0000,#FF0000
ZK063,255.1416462877475,434.3970097636307,8.966548693773825,-5.087658096216485,3,粉质粘土,14.05420678999031,1.566869161681668,False,False,0.0,1,#FF8C00,#FF8C00
ZK063,255.1416462877475,434.3970097636307,21.467420296673478,9.222485601958352,4,细砂,12.244934694715125,1.5174589470021045,False,False,0.0,1,#FFD700,#FFD700
ZK063,255.1416462877475,434.3970097636307,36.542185098683184,17.69490182275701,5,中砂,18.847283275926173,1.464892563379198,False,False,0.0,1,#32CD32,#32CD32
ZK063,255.1416462877475,434.3970097636307,55.12665485559106,50.30055395177563,6,粗砂,4.82610090381543,1.6547264797377967,False,False,0.0,1,#00CED1,#00CED1
ZK063,255.1416462877475,434.3970097636307,59.7159339041343,45.73995209699179,7,砾砂,13.97598180714251,1.5874545739997101,False,False,0.0,1,#1E90FF,#1E90FF
ZK063,255.1416462877475,434.3970097636307,74.53276451112384,54.76221508066331,8,卵石层,19.770549430460534,1.3780699627252466,False,False,0.0,1,#9932CC,#9932CC
ZK063,255.1416462877475,434.3970097636307,93.86601450103073,70.58951173034468,9,强风化岩,23.27650277068605,1.6175211418908513,False,False,0.0,1,#DC143C,#DC143C
ZK063,255.1416462877475,434.3970097636307,118.8614053714514,61.9940743480207,10,中风化岩,56.867331023430694,1.5686470313827603,False,False,0.0,1,#708090,#708090
ZK063,255.1416462877475,434.3970097636307,176.343942616617,131.66502684585586,11,微风化岩,44.67891577076114,1.6420094490451842,False,False,0.0,1,#2F4F4F,#2F4F4F
ZK063,255.1416462877475,434.3970097636307,223.0967140649985,163.99395516676344,12,基岩,59.10275889823507,1.4869111564674085,False,False,0.0,1,#000000,#000000
ZK064,786.2132893302438,824.6575249307091,-0.814597316009443,-4.240866185139752,1,填土,3.426268869130309,1.655551264634225,False,False,0.0,1,#8B4513,#8B4513
ZK064,786.2132893302438,824.6575249307091,3.62068586949732,-2.174466502936054,2,粘土,5.795152372433374,1.5704910085762094,False,False,0.0,1,#FF0000,#FF0000
ZK064,786.2132893302438,824.6575249307091,11.251659499478192,-4.26128069016276,3,粉质粘土,15.512940189640952,1.4754282623553616,False,False,0.0,1,#FF8C00,#FF8C00
ZK064,786.2132893302438,824.6575249307091,25.636565390427556,10.389361890928237,4,细砂,15.247203499499319,1.4741495089324665,False,False,0.0,1,#FFD700,#FFD700
ZK064,786.2132893302438,824.6575249307091,41.78486595622023,32.43591710749334,5,中砂,9.348948848726891,1.8426716486345525,False,False,0.0,1,#32CD32,#32CD32
